Date,Journal_ID,Line_No,Account_Code,Account_Name,Dept_Code,Description,Debit,Credit,User_ID,Approval_Level,Posting_Type,Currency,Exchange_Rate,Audit_Flag,Net
2024-08-07,JRN-2024-0182,2,4100,Other Income,FIN,Cr to Other Income,0.0,1273.42,U102,2,Reversal,GBP,1.0,0,-1273.42
2024-08-07,JRN-2024-0182,3,4000,Sales Revenue,FIN,Cr to Sales Revenue,0.0,956.38,U102,2,Reversal,GBP,1.0,0,-956.38
2024-12-12,JRN-2024-0183,1,2000,Accounts Payable,OPS,Cr to Accounts Payable,0.0,2211.79,U102,3,Reversal,GBP,1.0,0,-2211.79
2024-12-12,JRN-2024-0183,2,1300,Prepayments,OPS,Dr to Prepayments,1251.56,0.0,U102,3,Reversal,GBP,1.0,0,1251.56
2024-12-12,JRN-2024-0183,3,1100,Accounts Receivable,OPS,Dr to Accounts Receivable,960.23,0.0,U102,3,Reversal,GBP,1.0,0,960.23
2024-06-12,JRN-2024-0184,1,4100,Other Income,FIN,Cr to Other Income,0.0,852.21,U401,3,Manual,GBP,1.0,0,-852.21
2024-06-12,JRN-2024-0184,2,1000,Cash at Bank,FIN,Cr to Cash at Bank,0.0,1226.63,U401,3,Manual,GBP,1.0,0,-1226.63
2024-06-12,JRN-2024-0184,3,3000,Share Capital,FIN,Dr to Share Capital,2078.84,0.0,U401,3,Manual,GBP,1.0,0,2078.84
2024-10-19,JRN-2024-0185,1,5400,Depreciation Expense,OPS,Dr to Depreciation Expense,307.85,0.0,U103,2,Reversal,GBP,1.0,0,307.85
2024-10-19,JRN-2024-0185,2,1200,Inventory,OPS,Cr to Inventory,0.0,729.05,U103,2,Reversal,GBP,1.0,0,-729.05
2024-10-19,JRN-2024-0185,3,5100,Wages Expense,OPS,Dr to Wages Expense,421.2,0.0,U103,2,Reversal,GBP,1.0,0,421.2
2024-09-10,JRN-2024-0186,1,4000,Sales Revenue,OPS,Cr to Sales Revenue,0.0,2321.35,U301,1,Reversal,GBP,1.0,0,-2321.35
2024-09-10,JRN-2024-0186,2,1100,Accounts Receivable,OPS,Cr to Accounts Receivable,0.0,-1216.42,U301,1,Reversal,GBP,1.0,0,1216.42
2024-09-10,JRN-2024-0186,3,5500,Interest Expense,OPS,Dr to Interest Expense,1104.93,0.0,U301,1,Reversal,GBP,1.0,0,1104.93
2024-10-06,JRN-2024-0187,1,5100,Wages Expense,HR,Dr to Wages Expense,2072.42,0.0,U201,3,Automated,GBP,1.0,0,2072.42
2024-10-06,JRN-2024-0187,2,5300,Utilities Expense,HR,Cr to Utilities Expense,0.0,2072.42,U201,3,Automated,GBP,1.0,0,-2072.42
2024-02-05,JRN-2024-0188,1,3100,Retained Earnings,MKT,Dr to Retained Earnings,2817.78,0.0,U201,1,Automated,GBP,1.0,0,2817.78
2024-02-05,JRN-2024-0188,2,2000,Accounts Payable,MKT,Cr to Accounts Payable,0.0,3222.86,U201,1,Automated,GBP,1.0,0,-3222.86
2024-02-05,JRN-2024-0188,3,1000,Cash at Bank,MKT,Dr to Cash at Bank,405.08,0.0,U201,1,Automated,GBP,1.0,0,405.08
2024-07-14,JRN-2024-0189,1,5200,Rent Expense,FIN,Dr to Rent Expense,866.36,0.0,U102,2,Reversal,GBP,1.0,0,866.36
2024-07-14,JRN-2024-0189,2,1000,Cash at Bank,FIN,Dr to Cash at Bank,1291.81,0.0,U102,2,Reversal,GBP,1.0,0,1291.81
2024-07-14,JRN-2024-0189,3,5100,Wages Expense,FIN,Dr to Wages Expense,383.44,0.0,U102,2,Reversal,GBP,1.0,0,383.44
2024-07-14,JRN-2024-0189,4,1100,Accounts Receivable,FIN,Cr to Accounts Receivable,0.0,2541.61,U102,2,Reversal,GBP,1.0,0,-2541.61
2024-10-26,JRN-2024-0190,1,5200,Rent Expense,MKT,Cr to Rent Expense,0.0,711.32,U102,1,Automated,GBP,1.0,0,-711.32
2024-10-26,JRN-2024-0190,2,4100,Other Income,MKT,Dr to Other Income,711.32,0.0,U102,1,Automated,GBP,1.0,0,711.32
2024-10-12,JRN-2024-0191,1,1300,Prepayments,HR,Dr to Prepayments,1261.34,0.0,U401,2,Manual,GBP,1.0,1,1261.34
2024-10-12,JRN-2024-0191,2,3100,Retained Earnings,HR,Cr to Retained Earnings,0.0,2284.88,U401,2,Manual,GBP,1.0,1,-2284.88
2024-10-12,JRN-2024-0191,3,2100,Accruals,HR,Dr to Accruals,1023.54,0.0,U401,2,Manual,GBP,1.0,1,1023.54
2024-06-06,JRN-2024-0192,1,4000,Sales Revenue,IT,Cr to Sales Revenue,0.0,1138.02,U301,3,Automated,GBP,1.0,0,-1138.02
2024-06-06,JRN-2024-0192,2,3000,Share Capital,IT,Dr to Share Capital,1138.02,0.0,U301,3,Automated,GBP,1.0,0,1138.02
2024-05-23,JRN-2024-0193,1,5300,Utilities Expense,HR,Cr to Utilities Expense,0.0,1122.03,U101,2,Manual,GBP,1.0,0,-1122.03
2024-05-23,JRN-2024-0193,2,5200,Rent Expense,HR,Dr to Rent Expense,1122.03,0.0,U101,2,Manual,GBP,1.0,0,1122.03
2024-08-18,JRN-2024-0194,1,5500,Interest Expense,HR,Dr to Interest Expense,1106.04,0.0,U103,1,Automated,GBP,1.0,0,1106.04
2024-08-18,JRN-2024-0194,2,1000,Cash at Bank,HR,Dr to Cash at Bank,1218.12,0.0,U103,1,Automated,GBP,1.0,0,1218.12
2024-08-18,JRN-2024-0194,3,2000,Accounts Payable,HR,Cr to Accounts Payable,0.0,2324.16,U103,1,Automated,GBP,1.0,0,-2324.16
2024-03-06,JRN-2024-0195,1,4000,Sales Revenue,IT,Cr to Sales Revenue,0.0,1153.19,U201,3,Automated,GBP,1.0,0,-1153.19
2024-03-06,JRN-2024-0195,2,2000,Accounts Payable,IT,Dr to Accounts Payable,1153.19,0.0,U201,3,Automated,GBP,1.0,0,1153.19
2024-07-08,JRN-2024-0196,1,3000,Share Capital,OPS,Cr to Share Capital,0.0,4043.7,U201,3,Automated,GBP,1.0,0,-4043.7
2024-07-08,JRN-2024-0196,2,4100,Other Income,OPS,Dr to Other Income,4043.7,0.0,U201,3,Automated,GBP,1.0,0,4043.7
2024-12-07,JRN-2024-0197,1,5100,Wages Expense,OPS,Dr to Wages Expense,1825.38,0.0,U103,1,Manual,GBP,1.0,1,1825.38
2024-12-07,JRN-2024-0197,2,2000,Accounts Payable,OPS,Cr to Accounts Payable,0.0,1633.01,U103,1,Manual,GBP,1.0,1,-1633.01
2024-12-07,JRN-2024-0197,3,1300,Prepayments,OPS,Cr to Prepayments,0.0,1044.28,U103,1,Manual,GBP,1.0,1,-1044.28
2024-12-07,JRN-2024-0197,4,4100,Other Income,OPS,Cr to Other Income,0.0,-851.91,U103,1,Manual,GBP,1.0,1,851.91
2024-05-13,JRN-2024-0198,1,1200,Inventory,MKT,Dr to Inventory,388.13,0.0,U103,3,Reversal,GBP,1.0,0,388.13
2024-05-13,JRN-2024-0198,2,5500,Interest Expense,MKT,Cr to Interest Expense,0.0,1908.2,U103,3,Reversal,GBP,1.0,0,-1908.2
2024-05-13,JRN-2024-0198,3,3000,Share Capital,MKT,Dr to Share Capital,795.92,0.0,U103,3,Reversal,GBP,1.0,0,795.92
2024-05-13,JRN-2024-0198,4,1300,Prepayments,MKT,Dr to Prepayments,724.15,0.0,U103,3,Reversal,GBP,1.0,0,724.15
2024-10-15,JRN-2024-0199,1,1300,Prepayments,OPS,Cr to Prepayments,0.0,1529.87,U103,1,Manual,GBP,1.0,0,-1529.87
2024-10-15,JRN-2024-0199,2,5400,Depreciation Expense,OPS,Dr to Depreciation Expense,1529.87,0.0,U103,1,Manual,GBP,1.0,0,1529.87
2024-01-25,JRN-2024-0200,1,5200,Rent Expense,HR,Cr to Rent Expense,0.0,724.3,U301,3,Automated,GBP,1.0,0,-724.3
2024-01-25,JRN-2024-0200,2,2000,Accounts Payable,HR,Cr to Accounts Payable,0.0,739.32,U301,3,Automated,GBP,1.0,0,-739.32
2024-01-25,JRN-2024-0200,3,1100,Accounts Receivable,HR,Cr to Accounts Receivable,0.0,-214.03,U301,3,Automated,GBP,1.0,0,214.03
2024-01-25,JRN-2024-0200,4,3100,Retained Earnings,HR,Dr to Retained Earnings,1249.59,0.0,U301,3,Automated,GBP,1.0,0,1249.59
2024-04-01,JRN-2024-0201,1,5200,Rent Expense,OPS,Dr to Rent Expense,669.53,0.0,U201,1,Automated,GBP,1.0,0,669.53
2024-04-01,JRN-2024-0201,2,5400,Depreciation Expense,OPS,Dr to Depreciation Expense,1171.53,0.0,U201,1,Automated,GBP,1.0,0,1171.53
2024-04-01,JRN-2024-0201,3,5300,Utilities Expense,OPS,Cr to Utilities Expense,0.0,2339.94,U201,1,Automated,GBP,1.0,0,-2339.94
2024-04-01,JRN-2024-0201,4,1300,Prepayments,OPS,Dr to Prepayments,498.88,0.0,U201,1,Automated,GBP,1.0,0,498.88
2024-10-13,JRN-2024-0202,1,1200,Inventory,MKT,Cr to Inventory,0.0,3275.54,U301,1,Automated,GBP,1.0,0,-3275.54
2024-10-13,JRN-2024-0202,2,2000,Accounts Payable,MKT,Dr to Accounts Payable,1660.28,0.0,U301,1,Automated,GBP,1.0,0,1660.28
2024-10-13,JRN-2024-0202,3,1200,Inventory,MKT,Dr to Inventory,1615.26,0.0,U301,1,Automated,GBP,1.0,0,1615.26
2024-03-23,JRN-2024-0203,1,4000,Sales Revenue,MKT,Dr to Sales Revenue,743.0,0.0,U103,1,Reversal,GBP,1.0,0,743.0
2024-03-23,JRN-2024-0203,2,1200,Inventory,MKT,Cr to Inventory,0.0,1163.92,U103,1,Reversal,GBP,1.0,0,-1163.92
2024-03-23,JRN-2024-0203,3,2000,Accounts Payable,MKT,Dr to Accounts Payable,420.92,0.0,U103,1,Reversal,GBP,1.0,0,420.92
2024-09-08,JRN-2024-0204,1,1000,Cash at Bank,IT,Dr to Cash at Bank,2363.47,0.0,U301,3,Manual,GBP,1.0,1,2363.47
2024-09-08,JRN-2024-0204,2,1300,Prepayments,IT,Cr to Prepayments,0.0,2363.47,U301,3,Manual,GBP,1.0,1,-2363.47
2024-08-08,JRN-2024-0205,1,1300,Prepayments,IT,Dr to Prepayments,2457.1,0.0,U102,1,Automated,GBP,1.0,0,2457.1
2024-08-08,JRN-2024-0205,2,1300,Prepayments,IT,Cr to Prepayments,0.0,209.59,U102,1,Automated,GBP,1.0,0,-209.59
2024-08-08,JRN-2024-0205,3,5100,Wages Expense,IT,Cr to Wages Expense,0.0,2247.51,U102,1,Automated,GBP,1.0,0,-2247.51
2024-06-03,JRN-2024-0206,1,5100,Wages Expense,IT,Cr to Wages Expense,0.0,2287.32,U401,1,Manual,GBP,1.0,0,-2287.32
2024-06-03,JRN-2024-0206,2,2100,Accruals,IT,Dr to Accruals,2287.32,0.0,U401,1,Manual,GBP,1.0,0,2287.32
2024-09-02,JRN-2024-0207,1,2100,Accruals,IT,Dr to Accruals,3374.32,0.0,U301,3,Manual,GBP,1.0,0,3374.32
2024-09-02,JRN-2024-0207,2,5400,Depreciation Expense,IT,Cr to Depreciation Expense,0.0,3374.32,U301,3,Manual,GBP,1.0,0,-3374.32
2024-01-13,JRN-2024-0208,1,2000,Accounts Payable,HR,Dr to Accounts Payable,6788.22,0.0,U103,3,Reversal,GBP,1.0,1,6788.22
2024-01-13,JRN-2024-0208,2,4100,Other Income,HR,Cr to Other Income,0.0,13569.36,U103,3,Reversal,GBP,1.0,1,-13569.36
2024-01-13,JRN-2024-0208,3,1100,Accounts Receivable,HR,Dr to Accounts Receivable,6781.14,0.0,U103,3,Reversal,GBP,1.0,1,6781.14
2024-07-09,JRN-2024-0209,1,2000,Accounts Payable,MKT,Cr to Accounts Payable,0.0,1387.61,U101,3,Reversal,GBP,1.0,0,-1387.61
2024-07-09,JRN-2024-0209,2,1300,Prepayments,MKT,Dr to Prepayments,1387.61,0.0,U101,3,Reversal,GBP,1.0,0,1387.61
2024-08-14,JRN-2024-0210,1,4000,Sales Revenue,MKT,Cr to Sales Revenue,0.0,2062.3,U101,3,Reversal,GBP,1.0,0,-2062.3
2024-08-14,JRN-2024-0210,2,5200,Rent Expense,MKT,Dr to Rent Expense,739.83,0.0,U101,3,Reversal,GBP,1.0,0,739.83
2024-08-14,JRN-2024-0210,3,1300,Prepayments,MKT,Dr to Prepayments,1322.47,0.0,U101,3,Reversal,GBP,1.0,0,1322.47
2024-08-29,JRN-2024-0211,1,4100,Other Income,HR,Dr to Other Income,1720.49,0.0,U102,3,Reversal,GBP,1.0,0,1720.49
2024-08-29,JRN-2024-0211,2,5500,Interest Expense,HR,Cr to Interest Expense,0.0,1720.49,U102,3,Reversal,GBP,1.0,0,-1720.49
2024-08-01,JRN-2024-0212,1,3100,Retained Earnings,MKT,Dr to Retained Earnings,1223.56,0.0,U102,3,Reversal,GBP,1.0,0,1223.56
2024-08-01,JRN-2024-0212,2,1000,Cash at Bank,MKT,Cr to Cash at Bank,0.0,1223.56,U102,3,Reversal,GBP,1.0,0,-1223.56
2024-03-27,JRN-2024-0213,1,2000,Accounts Payable,IT,Cr to Accounts Payable,0.0,1077.76,U103,1,Automated,GBP,1.0,0,-1077.76
2024-03-27,JRN-2024-0213,2,3100,Retained Earnings,IT,Dr to Retained Earnings,380.35,0.0,U103,1,Automated,GBP,1.0,0,380.35
2024-03-27,JRN-2024-0213,3,5200,Rent Expense,IT,Dr to Rent Expense,412.48,0.0,U103,1,Automated,GBP,1.0,0,412.48
2024-03-27,JRN-2024-0213,4,3100,Retained Earnings,IT,Dr to Retained Earnings,284.93,0.0,U103,1,Automated,GBP,1.0,0,284.93
2024-07-29,JRN-2024-0214,1,3000,Share Capital,HR,Cr to Share Capital,0.0,125.41,U102,1,Manual,GBP,1.0,0,-125.41
2024-07-29,JRN-2024-0214,2,1200,Inventory,HR,Cr to Inventory,0.0,705.6,U102,1,Manual,GBP,1.0,0,-705.6
2024-07-29,JRN-2024-0214,3,5100,Wages Expense,HR,Dr to Wages Expense,831.01,0.0,U102,1,Manual,GBP,1.0,0,831.01
2024-01-08,JRN-2024-0215,1,5500,Interest Expense,FIN,Dr to Interest Expense,2980.04,0.0,U301,3,Reversal,GBP,1.0,0,2980.04
2024-01-08,JRN-2024-0215,2,4100,Other Income,FIN,Cr to Other Income,0.0,2980.04,U301,3,Reversal,GBP,1.0,0,-2980.04
2024-02-18,JRN-2024-0216,1,1300,Prepayments,IT,Cr to Prepayments,0.0,552.51,U201,1,Manual,GBP,1.0,1,-552.51
2024-02-18,JRN-2024-0216,2,5300,Utilities Expense,IT,Dr to Utilities Expense,1752.43,0.0,U201,1,Manual,GBP,1.0,1,1752.43
2024-02-18,JRN-2024-0216,3,1300,Prepayments,IT,Cr to Prepayments,0.0,738.57,U201,1,Manual,GBP,1.0,1,-738.57
2024-02-18,JRN-2024-0216,4,5300,Utilities Expense,IT,Cr to Utilities Expense,0.0,461.35,U201,1,Manual,GBP,1.0,1,-461.35
2024-09-25,JRN-2024-0217,1,2000,Accounts Payable,FIN,Dr to Accounts Payable,2334.09,0.0,U201,2,Reversal,GBP,1.0,0,2334.09
2024-09-25,JRN-2024-0217,2,5500,Interest Expense,FIN,Cr to Interest Expense,0.0,2334.09,U201,2,Reversal,GBP,1.0,0,-2334.09
2024-09-27,JRN-2024-0218,1,1000,Cash at Bank,HR,Dr to Cash at Bank,1098.89,0.0,U102,3,Manual,GBP,1.0,0,1098.89
2024-09-27,JRN-2024-0218,2,3100,Retained Earnings,HR,Cr to Retained Earnings,0.0,39.93,U102,3,Manual,GBP,1.0,0,-39.93
2024-09-27,JRN-2024-0218,3,1100,Accounts Receivable,HR,Cr to Accounts Receivable,0.0,716.91,U102,3,Manual,GBP,1.0,0,-716.91
2024-09-27,JRN-2024-0218,4,3000,Share Capital,HR,Cr to Share Capital,0.0,342.05,U102,3,Manual,GBP,1.0,0,-342.05
2024-07-31,JRN-2024-0219,1,5100,Wages Expense,IT,Cr to Wages Expense,0.0,15446.58,U201,2,Automated,GBP,1.0,1,-15446.58
2024-07-31,JRN-2024-0219,2,5500,Interest Expense,IT,Dr to Interest Expense,6956.94,0.0,U201,2,Automated,GBP,1.0,1,6956.94
2024-07-31,JRN-2024-0219,3,1200,Inventory,IT,Dr to Inventory,8489.64,0.0,U201,2,Automated,GBP,1.0,1,8489.64
2024-05-28,JRN-2024-0220,1,5300,Utilities Expense,IT,Dr to Utilities Expense,1086.3,0.0,U102,2,Manual,GBP,1.0,0,1086.3
2024-05-28,JRN-2024-0220,2,3100,Retained Earnings,IT,Cr to Retained Earnings,0.0,2461.0,U102,2,Manual,GBP,1.0,0,-2461.0
2024-05-28,JRN-2024-0220,3,5300,Utilities Expense,IT,Dr to Utilities Expense,1374.7,0.0,U102,2,Manual,GBP,1.0,0,1374.7
2024-03-26,JRN-2024-0221,1,2100,Accruals,IT,Dr to Accruals,1292.91,0.0,U101,2,Manual,GBP,1.0,0,1292.91
2024-03-26,JRN-2024-0221,2,5000,Cost of Goods Sold,IT,Dr to Cost of Goods Sold,797.33,0.0,U101,2,Manual,GBP,1.0,0,797.33
2024-03-26,JRN-2024-0221,3,4000,Sales Revenue,IT,Cr to Sales Revenue,0.0,1095.73,U101,2,Manual,GBP,1.0,0,-1095.73
2024-03-26,JRN-2024-0221,4,2100,Accruals,IT,Cr to Accruals,0.0,994.51,U101,2,Manual,GBP,1.0,0,-994.51
2024-02-13,JRN-2024-0222,1,5200,Rent Expense,IT,Dr to Rent Expense,2767.89,0.0,U102,2,Manual,GBP,1.0,0,2767.89
2024-02-13,JRN-2024-0222,2,2100,Accruals,IT,Cr to Accruals,0.0,2767.89,U102,2,Manual,GBP,1.0,0,-2767.89
2024-01-19,JRN-2024-0223,1,3000,Share Capital,FIN,Dr to Share Capital,1029.32,0.0,U201,1,Automated,GBP,1.0,0,1029.32
2024-01-19,JRN-2024-0223,2,5200,Rent Expense,FIN,Cr to Rent Expense,0.0,1029.32,U201,1,Automated,GBP,1.0,0,-1029.32
2024-05-15,JRN-2024-0224,1,4100,Other Income,MKT,Cr to Other Income,0.0,221.73,U102,1,Automated,GBP,1.0,0,-221.73
2024-05-15,JRN-2024-0224,2,4100,Other Income,MKT,Dr to Other Income,2145.17,0.0,U102,1,Automated,GBP,1.0,0,2145.17
2024-05-15,JRN-2024-0224,3,5500,Interest Expense,MKT,Cr to Interest Expense,0.0,2737.45,U102,1,Automated,GBP,1.0,0,-2737.45
2024-05-15,JRN-2024-0224,4,3100,Retained Earnings,MKT,Dr to Retained Earnings,814.01,0.0,U102,1,Automated,GBP,1.0,0,814.01
2024-10-28,JRN-2024-0225,1,3000,Share Capital,OPS,Cr to Share Capital,0.0,800.8,U101,2,Automated,GBP,1.0,0,-800.8
2024-10-28,JRN-2024-0225,2,5000,Cost of Goods Sold,OPS,Dr to Cost of Goods Sold,800.8,0.0,U101,2,Automated,GBP,1.0,0,800.8
2024-03-26,JRN-2024-0226,1,4100,Other Income,FIN,Cr to Other Income,0.0,1161.64,U101,2,Manual,GBP,1.0,0,-1161.64
2024-03-26,JRN-2024-0226,2,4100,Other Income,FIN,Dr to Other Income,2518.02,0.0,U101,2,Manual,GBP,1.0,0,2518.02
2024-03-26,JRN-2024-0226,3,4100,Other Income,FIN,Cr to Other Income,0.0,1034.44,U101,2,Manual,GBP,1.0,0,-1034.44
2024-03-26,JRN-2024-0226,4,2100,Accruals,FIN,Cr to Accruals,0.0,321.94,U101,2,Manual,GBP,1.0,0,-321.94
2024-07-29,JRN-2024-0227,1,2000,Accounts Payable,MKT,Cr to Accounts Payable,0.0,84.71,U102,2,Manual,GBP,1.0,0,-84.71
2024-07-29,JRN-2024-0227,2,4100,Other Income,MKT,Dr to Other Income,84.71,0.0,U102,2,Manual,GBP,1.0,0,84.71
2024-08-14,JRN-2024-0228,1,4100,Other Income,IT,Dr to Other Income,1429.36,0.0,U201,1,Manual,GBP,1.0,0,1429.36
2024-08-14,JRN-2024-0228,2,2000,Accounts Payable,IT,Cr to Accounts Payable,0.0,1429.36,U201,1,Manual,GBP,1.0,0,-1429.36
2024-03-11,JRN-2024-0229,1,1300,Prepayments,OPS,Cr to Prepayments,0.0,1302.5,U103,2,Manual,GBP,1.0,0,-1302.5
2024-03-11,JRN-2024-0229,2,5200,Rent Expense,OPS,Dr to Rent Expense,2073.1,0.0,U103,2,Manual,GBP,1.0,0,2073.1
2024-03-11,JRN-2024-0229,3,5300,Utilities Expense,OPS,Cr to Utilities Expense,0.0,770.6,U103,2,Manual,GBP,1.0,0,-770.6
2024-06-06,JRN-2024-0230,1,1100,Accounts Receivable,OPS,Dr to Accounts Receivable,1195.07,0.0,U401,3,Manual,GBP,1.0,0,1195.07
2024-06-06,JRN-2024-0230,2,1200,Inventory,OPS,Cr to Inventory,0.0,1850.75,U401,3,Manual,GBP,1.0,0,-1850.75
2024-06-06,JRN-2024-0230,3,5400,Depreciation Expense,OPS,Cr to Depreciation Expense,0.0,1130.42,U401,3,Manual,GBP,1.0,0,-1130.42
2024-06-06,JRN-2024-0230,4,5100,Wages Expense,OPS,Dr to Wages Expense,1786.1,0.0,U401,3,Manual,GBP,1.0,0,1786.1
2024-07-10,JRN-2024-0231,1,1200,Inventory,HR,Dr to Inventory,680.1,0.0,U201,1,Reversal,GBP,1.0,0,680.1
2024-07-10,JRN-2024-0231,2,5500,Interest Expense,HR,Cr to Interest Expense,0.0,1657.53,U201,1,Reversal,GBP,1.0,0,-1657.53
2024-07-10,JRN-2024-0231,3,5200,Rent Expense,HR,Cr to Rent Expense,0.0,-378.7,U201,1,Reversal,GBP,1.0,0,378.7
2024-07-10,JRN-2024-0231,4,1300,Prepayments,HR,Dr to Prepayments,598.73,0.0,U201,1,Reversal,GBP,1.0,0,598.73
2024-04-27,JRN-2024-0232,1,5200,Rent Expense,MKT,Cr to Rent Expense,0.0,3843.78,U101,2,Manual,GBP,1.0,1,-3843.78
2024-04-27,JRN-2024-0232,2,1000,Cash at Bank,MKT,Dr to Cash at Bank,2298.98,0.0,U101,2,Manual,GBP,1.0,1,2298.98
2024-04-27,JRN-2024-0232,3,1000,Cash at Bank,MKT,Dr to Cash at Bank,1544.8,0.0,U101,2,Manual,GBP,1.0,1,1544.8
2024-02-16,JRN-2024-0233,1,5300,Utilities Expense,OPS,Cr to Utilities Expense,0.0,792.34,U101,2,Reversal,GBP,1.0,0,-792.34
2024-02-16,JRN-2024-0233,2,5100,Wages Expense,OPS,Dr to Wages Expense,344.33,0.0,U101,2,Reversal,GBP,1.0,0,344.33
2024-02-16,JRN-2024-0233,3,5000,Cost of Goods Sold,OPS,Dr to Cost of Goods Sold,314.07,0.0,U101,2,Reversal,GBP,1.0,0,314.07
2024-02-16,JRN-2024-0233,4,3000,Share Capital,OPS,Dr to Share Capital,133.94,0.0,U101,2,Reversal,GBP,1.0,0,133.94
2024-12-30,JRN-2024-0234,1,1200,Inventory,HR,Dr to Inventory,364.77,0.0,U401,1,Manual,GBP,1.0,0,364.77
2024-12-30,JRN-2024-0234,2,2000,Accounts Payable,HR,Cr to Accounts Payable,0.0,471.71,U401,1,Manual,GBP,1.0,0,-471.71
2024-12-30,JRN-2024-0234,3,1200,Inventory,HR,Cr to Inventory,0.0,-106.94,U401,1,Manual,GBP,1.0,0,106.94
2024-03-10,JRN-2024-0235,1,4100,Other Income,MKT,Cr to Other Income,0.0,1889.91,U102,1,Manual,GBP,1.0,1,-1889.91
2024-03-10,JRN-2024-0235,2,1300,Prepayments,MKT,Dr to Prepayments,1889.91,0.0,U102,1,Manual,GBP,1.0,1,1889.91
2024-02-26,JRN-2024-0236,1,5400,Depreciation Expense,IT,Dr to Depreciation Expense,2118.13,0.0,U201,3,Automated,GBP,1.0,0,2118.13
2024-02-26,JRN-2024-0236,2,1300,Prepayments,IT,Cr to Prepayments,0.0,2118.13,U201,3,Automated,GBP,1.0,0,-2118.13
2024-06-11,JRN-2024-0237,1,3000,Share Capital,MKT,Cr to Share Capital,0.0,1247.27,U103,1,Reversal,GBP,1.0,0,-1247.27
2024-06-11,JRN-2024-0237,2,5100,Wages Expense,MKT,Dr to Wages Expense,1043.75,0.0,U103,1,Reversal,GBP,1.0,0,1043.75
2024-06-11,JRN-2024-0237,3,5300,Utilities Expense,MKT,Cr to Utilities Expense,0.0,-203.52,U103,1,Reversal,GBP,1.0,0,203.52
2024-07-23,JRN-2024-0238,1,2100,Accruals,HR,Cr to Accruals,0.0,1891.48,U201,3,Automated,GBP,1.0,0,-1891.48
2024-07-23,JRN-2024-0238,2,5100,Wages Expense,HR,Dr to Wages Expense,805.77,0.0,U201,3,Automated,GBP,1.0,0,805.77
2024-07-23,JRN-2024-0238,3,4000,Sales Revenue,HR,Dr to Sales Revenue,1085.71,0.0,U201,3,Automated,GBP,1.0,0,1085.71
2024-05-06,JRN-2024-0239,1,5400,Depreciation Expense,HR,Cr to Depreciation Expense,0.0,1878.6,U103,3,Automated,GBP,1.0,0,-1878.6
2024-05-06,JRN-2024-0239,2,1100,Accounts Receivable,HR,Dr to Accounts Receivable,567.8,0.0,U103,3,Automated,GBP,1.0,0,567.8
2024-05-06,JRN-2024-0239,3,5500,Interest Expense,HR,Dr to Interest Expense,1310.8,0.0,U103,3,Automated,GBP,1.0,0,1310.8
2024-06-02,JRN-2024-0240,1,5100,Wages Expense,HR,Cr to Wages Expense,0.0,972.74,U301,1,Reversal,GBP,1.0,0,-972.74
2024-06-02,JRN-2024-0240,2,3100,Retained Earnings,HR,Dr to Retained Earnings,972.74,0.0,U301,1,Reversal,GBP,1.0,0,972.74
2024-10-31,JRN-2024-0241,1,1200,Inventory,MKT,Dr to Inventory,565.02,0.0,U401,2,Automated,GBP,1.0,0,565.02
2024-10-31,JRN-2024-0241,2,1200,Inventory,MKT,Cr to Inventory,0.0,2037.5,U401,2,Automated,GBP,1.0,0,-2037.5
2024-10-31,JRN-2024-0241,3,4000,Sales Revenue,MKT,Dr to Sales Revenue,1472.48,0.0,U401,2,Automated,GBP,1.0,0,1472.48
2024-03-01,JRN-2024-0242,1,1100,Accounts Receivable,MKT,Cr to Accounts Receivable,0.0,1988.84,U201,1,Reversal,GBP,1.0,0,-1988.84
2024-03-01,JRN-2024-0242,2,5100,Wages Expense,MKT,Dr to Wages Expense,739.46,0.0,U201,1,Reversal,GBP,1.0,0,739.46
2024-03-01,JRN-2024-0242,3,4100,Other Income,MKT,Dr to Other Income,1249.38,0.0,U201,1,Reversal,GBP,1.0,0,1249.38
2024-07-16,JRN-2024-0243,1,1100,Accounts Receivable,FIN,Cr to Accounts Receivable,0.0,326.64,U401,3,Automated,GBP,1.0,0,-326.64
2024-07-16,JRN-2024-0243,2,1000,Cash at Bank,FIN,Dr to Cash at Bank,149.03,0.0,U401,3,Automated,GBP,1.0,0,149.03
2024-07-16,JRN-2024-0243,3,4100,Other Income,FIN,Dr to Other Income,177.61,0.0,U401,3,Automated,GBP,1.0,0,177.61
2024-12-09,JRN-2024-0244,1,5400,Depreciation Expense,IT,Cr to Depreciation Expense,0.0,771.28,U401,2,Manual,GBP,1.0,0,-771.28
2024-12-09,JRN-2024-0244,2,3100,Retained Earnings,IT,Cr to Retained Earnings,0.0,864.11,U401,2,Manual,GBP,1.0,0,-864.11
2024-12-09,JRN-2024-0244,3,2100,Accruals,IT,Dr to Accruals,1635.39,0.0,U401,2,Manual,GBP,1.0,0,1635.39
2024-01-20,JRN-2024-0245,1,4100,Other Income,MKT,Cr to Other Income,0.0,2528.06,U103,2,Reversal,GBP,1.0,0,-2528.06
2024-01-20,JRN-2024-0245,2,5400,Depreciation Expense,MKT,Dr to Depreciation Expense,2528.06,0.0,U103,2,Reversal,GBP,1.0,0,2528.06
